CustomerID,SeniorCitizen,Partner,Tenure,Contract,InternetService,TechSupport,MonthlyCharges,TotalCharges,SupportTickets,PaymentMethod,PaperlessBilling,Churn
US-1882,1,No,26,Month-to-month,Fiber optic,Yes,75.25,1983.53,2,Credit card,No,1
US-1883,1,No,5,Month-to-month,No,No,25.87,109.44,2,Bank transfer,No,1
US-1884,0,Yes,52,Month-to-month,Fiber optic,Yes,85.35,4395.91,1,Electronic check,Yes,0
US-1885,1,No,54,Month-to-month,No,No,26.97,1436.74,4,Electronic check,Yes,0
US-1886,0,Yes,33,Month-to-month,No,No,24.6,828.76,3,Bank transfer,No,1
US-1887,0,Yes,50,Month-to-month,DSL,No,58.57,2901.59,2,Electronic check,Yes,0
US-1888,1,No,38,One year,Fiber optic,No,77.62,2972.02,0,Bank transfer,Yes,0
US-1889,0,No,27,Two year,DSL,No,64.1,1748.92,1,Electronic check,No,0
US-1890,0,Yes,15,Month-to-month,Fiber optic,No,113.86,1710.77,1,Credit card,Yes,0
US-1891,0,Yes,61,Month-to-month,No,No,27.91,1693.11,1,Mailed check,No,0
US-1892,0,No,21,Month-to-month,DSL,Yes,46.8,983.63,2,Electronic check,No,0
US-1893,0,Yes,46,Two year,Fiber optic,Yes,86.93,4007.95,1,Credit card,Yes,0
US-1894,0,No,69,Two year,Fiber optic,Yes,111.65,7710.73,0,Electronic check,No,0
US-1895,0,No,6,One year,Fiber optic,Yes,92.64,581.93,0,Electronic check,No,0
US-1896,0,No,38,Month-to-month,Fiber optic,No,99.8,3788.5,3,Credit card,Yes,1
US-1897,0,Yes,62,Month-to-month,Fiber optic,Yes,111.07,6866.83,4,Electronic check,Yes,0
US-1898,1,Yes,62,Month-to-month,DSL,Yes,71.21,4392.86,0,Mailed check,No,0
US-1899,1,No,46,One year,DSL,No,60.05,2737.14,1,Electronic check,Yes,0
US-1900,0,No,13,Two year,DSL,No,58.13,758.63,1,Electronic check,Yes,0
US-1901,1,Yes,3,Two year,Fiber optic,No,85.29,252.35,0,Electronic check,Yes,0
US-1902,1,No,6,Month-to-month,DSL,No,66.57,399.91,2,Bank transfer,Yes,1
US-1903,0,Yes,8,Two year,No,No,21.44,163.46,3,Bank transfer,Yes,1
US-1904,0,No,44,Two year,Fiber optic,No,81.24,3557.91,1,Electronic check,No,0
US-1905,0,Yes,33,Month-to-month,Fiber optic,Yes,86.03,2848.21,1,Electronic check,No,0
US-1906,0,No,50,Month-to-month,Fiber optic,No,77.97,3861.55,3,Credit card,Yes,1
US-1907,0,Yes,11,Two year,Fiber optic,Yes,101.28,1102.06,0,Credit card,Yes,0
US-1908,0,Yes,28,Month-to-month,No,No,25.39,722.72,3,Mailed check,No,1
US-1909,0,Yes,70,Two year,DSL,No,59.49,4150.79,2,Credit card,Yes,0
US-1910,0,Yes,41,Two year,DSL,No,56.71,2330.99,1,Bank transfer,No,0
US-1911,0,No,16,One year,Fiber optic,Yes,110.91,1762.56,0,Electronic check,No,0
US-1912,0,No,68,Two year,DSL,No,45.87,3112.32,0,Electronic check,No,0
US-1913,0,Yes,48,One year,DSL,No,68.07,3275.98,1,Electronic check,Yes,0
US-1914,0,Yes,56,One year,Fiber optic,Yes,110.59,6173.87,0,Credit card,Yes,0
US-1915,0,No,64,Month-to-month,DSL,No,58.39,3748.14,0,Bank transfer,Yes,0
US-1916,0,No,59,Month-to-month,Fiber optic,Yes,94.78,5592.71,0,Bank transfer,Yes,0
US-1917,0,No,62,Month-to-month,DSL,No,73.33,4565.31,1,Electronic check,Yes,0
US-1918,0,Yes,11,One year,No,No,20.55,229.17,0,Bank transfer,No,0
US-1919,1,Yes,18,Month-to-month,Fiber optic,No,93.41,1665.34,2,Bank transfer,No,1
US-1920,0,No,19,Month-to-month,Fiber optic,No,91.36,1761.76,4,Credit card,No,1
US-1921,0,Yes,55,Month-to-month,Fiber optic,No,81.63,4474.86,2,Electronic check,No,0
US-1922,0,No,26,One year,No,No,27.82,719.91,3,Bank transfer,Yes,0
US-1923,0,Yes,6,Two year,DSL,No,71.99,446.3,2,Electronic check,No,1
US-1924,0,No,4,Two year,No,No,27.38,81.32,2,Bank transfer,Yes,1
US-1925,1,Yes,29,Month-to-month,Fiber optic,No,78.79,2306.51,5,Bank transfer,Yes,1
US-1926,0,No,59,Two year,Fiber optic,Yes,73.9,4342.84,1,Electronic check,Yes,0
US-1927,0,No,17,One year,Fiber optic,No,97.25,1646.43,0,Bank transfer,No,0
US-1928,0,No,43,Month-to-month,DSL,Yes,46.71,2012.86,0,Electronic check,No,0
US-1929,0,Yes,66,One year,Fiber optic,No,100.28,6617.85,3,Credit card,Yes,0
US-1930,1,No,34,Month-to-month,Fiber optic,Yes,93.87,3203.42,2,Electronic check,Yes,1
US-1931,0,No,8,Two year,DSL,Yes,64.88,495.03,0,Bank transfer,Yes,0
US-1932,0,No,13,Month-to-month,Fiber optic,No,96.56,1266.19,3,Credit card,Yes,1
US-1933,0,No,8,Month-to-month,DSL,Yes,57.68,473.55,1,Electronic check,Yes,1
US-1934,1,No,65,One year,DSL,Yes,51.03,3332.39,0,Mailed check,No,0
US-1935,0,No,43,Month-to-month,DSL,Yes,54.17,2305.47,1,Mailed check,No,0
US-1936,1,Yes,39,Month-to-month,DSL,Yes,60.74,2346.83,1,Electronic check,Yes,0
US-1937,0,No,59,One year,Fiber optic,Yes,99.33,5855.33,0,Mailed check,No,0
US-1938,1,No,44,Month-to-month,DSL,Yes,68.38,2988.31,1,Bank transfer,Yes,0
US-1939,0,Yes,9,One year,No,No,27.21,217.83,1,Credit card,No,1
US-1940,0,Yes,37,Month-to-month,Fiber optic,No,113.77,4203.71,1,Credit card,Yes,1
US-1941,0,Yes,36,One year,DSL,Yes,53.58,1932.39,2,Mailed check,No,1
US-1942,0,No,28,One year,Fiber optic,No,73.2,2091.58,4,Bank transfer,No,0
US-1943,0,No,42,Month-to-month,No,No,22.15,938.53,2,Credit card,No,0
US-1944,0,No,43,One year,Fiber optic,Yes,103.45,4474.63,0,Mailed check,Yes,0
US-1945,1,No,42,One year,DSL,No,58.14,2441.22,1,Electronic check,No,0
US-1946,1,Yes,66,Two year,No,No,27.81,1843.85,2,Mailed check,Yes,0
US-1947,0,Yes,55,One year,Fiber optic,No,94.72,5207.41,2,Credit card,Yes,0
US-1948,0,Yes,72,Two year,DSL,Yes,72.89,5288.33,0,Mailed check,Yes,0
US-1949,0,Yes,48,Month-to-month,DSL,No,73.44,3514.84,5,Bank transfer,No,0
US-1950,0,Yes,22,Month-to-month,Fiber optic,No,73.12,1600.39,1,Electronic check,No,1
US-1951,0,Yes,27,Two year,DSL,No,58.69,1596.58,2,Credit card,Yes,0
US-1952,1,No,67,Month-to-month,No,No,25.32,1699.55,6,Mailed check,Yes,0
US-1953,0,No,13,Month-to-month,Fiber optic,No,81.51,1053.27,2,Bank transfer,No,1
US-1954,0,No,45,Month-to-month,No,No,22.88,1044.01,4,Electronic check,Yes,1
US-1955,0,No,10,Month-to-month,Fiber optic,Yes,100.5,1004.38,2,Electronic check,Yes,1
US-1956,0,No,9,Month-to-month,DSL,No,51.8,465.48,3,Bank transfer,Yes,1
US-1957,1,Yes,54,Two year,DSL,No,63.06,3408.7,1,Credit card,No,0
US-1958,1,No,27,Month-to-month,Fiber optic,No,101.39,2711.52,1,Electronic check,Yes,1
US-1959,0,No,34,Month-to-month,Fiber optic,Yes,74.07,2494.48,0,Electronic check,No,1
US-1960,1,Yes,1,Two year,Fiber optic,No,92.39,108.69,0,Electronic check,Yes,0
US-1961,0,Yes,32,Two year,DSL,No,52.89,1682.33,1,Electronic check,Yes,0
US-1962,0,No,71,Month-to-month,DSL,Yes,66.73,4735.84,0,Electronic check,Yes,0
US-1963,0,Yes,67,Month-to-month,DSL,Yes,50.69,3420.42,1,Bank transfer,Yes,1
US-1964,0,No,20,Two year,Fiber optic,Yes,110.15,2201.68,0,Credit card,Yes,0
US-1965,0,No,35,One year,DSL,No,57.93,2024.4,2,Electronic check,Yes,0
US-1966,0,Yes,17,One year,Fiber optic,No,78.91,1354.91,0,Mailed check,No,0
US-1967,0,Yes,18,Two year,Fiber optic,No,89.71,1605.81,2,Electronic check,Yes,1
US-1968,0,Yes,45,One year,No,No,22.9,1048.54,0,Electronic check,No,0
US-1969,0,Yes,53,Month-to-month,DSL,No,57.87,3080.24,3,Electronic check,No,0
US-1970,0,Yes,68,One year,DSL,No,62.57,4282.21,1,Mailed check,No,0
US-1971,0,No,65,Month-to-month,Fiber optic,Yes,93.45,6063.89,1,Electronic check,No,0
US-1972,0,Yes,1,Two year,Fiber optic,No,76.74,97.24,1,Mailed check,Yes,0
US-1973,0,No,58,One year,DSL,No,46.97,2732.57,1,Electronic check,Yes,0
US-1974,1,Yes,26,Month-to-month,No,No,26.75,675.62,3,Electronic check,No,1
US-1975,0,No,20,Month-to-month,No,No,24.72,455.46,2,Electronic check,No,0
US-1976,0,Yes,10,Month-to-month,DSL,No,55.77,545.73,5,Credit card,No,1
US-1977,1,Yes,59,Month-to-month,DSL,No,69.25,4090.14,0,Bank transfer,No,0
US-1978,0,No,41,One year,Fiber optic,No,87.46,3592.42,1,Credit card,No,0
US-1979,0,No,5,Month-to-month,Fiber optic,No,105.82,528.21,1,Electronic check,Yes,1
US-1980,0,Yes,65,Two year,DSL,No,54.17,3520.3,2,Electronic check,No,0
US-1981,0,No,17,Month-to-month,Fiber optic,No,73.28,1243.87,3,Electronic check,Yes,1
US-1982,1,No,22,One year,Fiber optic,No,111.97,2478.81,2,Electronic check,Yes,1
US-1983,1,No,41,Two year,DSL,Yes,56.84,2308.9,1,Bank transfer,Yes,0
US-1984,0,Yes,68,One year,Fiber optic,Yes,105.67,7189.58,0,Electronic check,Yes,0
US-1985,0,Yes,69,Month-to-month,No,No,21.35,1460.81,2,Electronic check,Yes,0
US-1986,0,No,11,Two year,DSL,Yes,64.39,694.69,1,Mailed check,No,0
US-1987,0,No,56,Month-to-month,DSL,No,71.2,4004.84,2,Mailed check,No,0
US-1988,0,Yes,51,Month-to-month,Fiber optic,Yes,71.87,3650.62,0,Credit card,No,0
US-1989,0,No,21,Month-to-month,No,No,27.97,585.28,2,Electronic check,Yes,1
US-1990,0,No,26,Month-to-month,No,No,24.86,675.74,2,Bank transfer,No,1
US-1991,0,Yes,19,Two year,Fiber optic,Yes,97.34,1862.03,1,Electronic check,Yes,0
US-1992,0,No,60,Month-to-month,Fiber optic,Yes,93.54,5605.58,1,Credit card,No,0
US-1993,0,Yes,71,Two year,Fiber optic,Yes,109.35,7758.26,0,Mailed check,Yes,0
US-1994,0,No,47,Two year,Fiber optic,No,71.95,3363.24,1,Bank transfer,Yes,0
US-1995,1,No,71,Month-to-month,DSL,Yes,52.83,3770.44,1,Electronic check,Yes,0
US-1996,0,No,26,One year,DSL,No,71.27,1868.19,0,Bank transfer,No,0
US-1997,1,Yes,40,Month-to-month,DSL,No,67.57,2713.1,5,Electronic check,Yes,1
US-1998,0,Yes,5,Month-to-month,Fiber optic,No,70.79,365.9,2,Mailed check,Yes,1
US-1999,0,Yes,21,Month-to-month,DSL,Yes,60.51,1259.09,0,Credit card,Yes,0
